42860912	42860917	86.1798495589
42729842	42729829	34.1739864853
42729842	42737974	67.6765124687
42729844	42775400	68.5663230413
42729844	42729842	102.734964615
42729844	42758695	76.4896844154
42860917	42860912	86.1798495589
42860917	42868785	189.561050687
42860917	42845590	184.05818524
42860917	42860921	85.3342425554
42467702	2317413073	14.6975257361
42467702	2317413074	12.8131184251
42467702	42510827	212.450744146
42467702	42502863	227.498089567
42729848	42758700	75.9339853199
42729848	42729844	117.399014694
42860921	42845593	193.985403987
42860921	42860924	81.475842245
42860921	42918111	199.681601039
42467707	2317413074	40.6272629381
42860924	42826346	81.1093130125
42860924	42845597	213.385034104
42860924	42878829	198.561036385
2262434175	42817802	176.092866555
2262434175	3785693708	80.4552399195
2262434175	2844853150	37.1363434961
42860928	42859784	79.2738712661
42860928	42919487	80.1432585071
42729857	42729851	162.653793854
42729857	42742687	76.5918332421
42860933	42860938	46.4933617942
42860933	42896053	147.126796534
42467718	42524233	82.0133345749
42467718	2317413067	80.0977728787
42467718	42467726	257.420675825
42467718	42467711	209.061660345
42729864	3380810138	73.6059530302
42729864	1241612778	113.318949271
42860938	42860933	46.4933617942
4263076829	42976153	327.350734059
42729868	42729869	63.4556552286
42729868	42735198	173.943904661
42729869	42729874	82.9005416666
42729869	42729868	63.4556552286
42729869	42760671	190.903302011
42467726	42524235	84.815184351
42467726	42467732	223.41084856
42467726	42514053	81.2176366672
42467726	42467718	257.420675825
42860943	42861024	28.1691200806
42860943	42845691	33.0838743619
42860943	42843998	223.348915722
42859313	42910947	82.0762794226
42859313	42859308	190.013119083
42489240	42528457	85.6815284853
42489240	42489236	253.63677043
42489240	42489244	239.547557906
42489240	42517198	78.3972981352
42729874	42719523	86.2498174721
42729874	42729876	49.2432200124
42729874	42729869	82.9005416666
42860947	42862892	112.867489108
42860947	42822370	233.820168178
42860947	42860948	84.0146391764
42860948	42860947	84.0146391764
42860948	42863038	174.184244124
42860948	42860951	72.7458815895
598321902	42465818	12.8025630906
598321902	598321907	72.2866927392
42860951	42830737	73.9836396556
42860951	42822379	276.522095063
42860951	42860948	72.7458815895
42860954	42822384	315.474397631
42860954	42830737	72.7611808185
42860954	42860957	74.7318551797
42860957	42863049	173.94653189
42860957	42860954	74.7318551797
42860957	42860961	77.8847877812
42467742	3611735248	96.4713569299
42467742	42471570	401.31011709
42467742	2317413036	276.143229173
42729888	42729890	19.6738651915
42729888	42766852	57.1834494827
42729888	42751157	15.5026973525
42860961	42822409	319.540028659
42860961	42860963	92.6661246279
42860961	42860957	77.8847877812
42860961	42863053	174.096156037
42467746	3611735248	12.2984446161
42467746	42524274	98.455595497
42467746	42467749	258.623127778
42860963	42939888	67.3376691804
42860963	42860961	92.6661246279
42860963	42855519	94.4777845121
42467749	42493416	97.8701529163
42467749	3574847193	24.2418327552
42467749	3574847194	31.3447987003
42467749	42467746	258.623127778
42729894	42729898	18.4365489028
42729894	42766852	61.6901536549
42729894	42729890	18.6948090878
42467751	42467752	261.396536495
42467751	3574847194	229.0060745
42467751	42513972	82.0688669622
42467751	42524238	82.1080144079
42467752	42513975	82.1103132398
42467752	42524239	82.0529965552
42467752	42467755	126.722907143
42467752	42467751	261.396536495
42860970	42822426	291.559202528
42860970	42860972	77.6090044298
42860970	42855519	109.424569484
42467755	42467752	126.722907143
42467755	42513977	100.979253736
42467755	42523379	101.547749129
42467755	42467756	134.092357512
42467756	42524242	81.9448422948
42467756	42467755	134.092357512
42467756	42513980	81.9718392634
42467756	42467757	260.835648183
42467757	42467756	260.835648183
42467757	42467759	253.349094246
42467757	42524244	81.8904694057
42467757	42513983	82.1246548825
42467759	42467760	245.542709078
42467759	42467757	253.349094246
42467759	42524247	82.0523083091
42467760	42513992	82.2233469872
42467760	42467761	268.745775949
42467760	42467759	245.542709078
42467761	42467760	268.745775949
42467761	42513995	82.1421934216
42467761	42467764	132.340094471
42467761	42524253	81.9829983453
42467764	42483824	90.0171138873
42467764	42467761	132.340094471
42467764	42467766	128.379103616
42860981	42860984	21.6498582472
42860981	42863002	247.945359042
42860981	42837101	58.751227621
42467766	42524257	82.06084977
42467766	42467764	128.379103616
42467766	42513998	82.2383077816
42467766	42467767	237.95864794
42467767	42479137	82.0544793876
42467767	42467770	99.9666944272
42467767	42479131	82.1567850391
42467767	42467766	237.95864794
42860984	42822445	261.124733783
42860984	42860989	58.8218282364
42860984	42860981	21.6498582472
42467770	42476177	46.3846787885
42467770	42467685	32.2473178744
42467770	42467767	99.9666944272
42992059	43010040	73.0471241874
42992059	3626745379	21.8582309334
42992059	42992054	60.7660300401
42860989	42860992	77.6851483783
42860989	42860984	58.8218282364
42860989	42863002	175.479434366
42729919	42729917	183.809739842
42729919	42769214	83.0128251204
42729919	42731493	75.5842192484
42467776	42468577	36.5381799937
42467776	42468579	53.1161833576
42467776	42467777	51.3212985827
42467777	42468579	38.0051924478
42467777	42467350	143.616695035
42467777	42494719	80.3214911212
42992066	42960148	189.974161567
42992066	42985781	13.0876679622
42992066	43000119	101.636616163
42467788	42510453	82.2584691418
42467788	42467790	185.435948373
42467788	42510447	81.9225122161
42729933	42729942	309.407122576
42729933	42750590	114.588815223
42467790	42497472	82.0501406544
42467790	42467793	226.591645868
42467790	42497475	82.2759991087
42861007	42861008	117.058929491
42861008	42903234	75.9587285148
42861008	42861011	155.188044422
42861008	42861007	117.058929491
42467793	2800223411	141.973740636
42467793	42502860	82.2065196913
42467793	2800223414	56.8920725884
42861011	42861008	155.188044422
42861011	42845469	76.3894637389
42861011	42861013	234.097435666
42861013	42845474	76.5950691617
42861013	42861011	234.097435666
42861013	42915423	76.5654701124
42729942	42752256	29.9153582634
42729942	42729933	309.407122576
1819673049	42771808	179.44532039
1819673049	42770497	265.539651273
1819673049	42770335	162.73798945
42467803	42501379	146.34570142
42467803	2307731133	60.692779338
42467803	42467807	79.4676483506
42861020	42929886	76.1410574333
42861020	42812806	201.323784937
42445562	42445051	72.7555446347
42467807	42529856	58.4035802995
42467807	42467811	79.1549748703
42467807	42529854	143.940023899
42467807	42467803	79.4676483506
42861024	42930738	48.2686691968
42861024	42812806	214.162635851
42861024	42860943	28.1691200806
42729954	42759370	84.1273640399
42729954	42729951	165.720177807
42729954	42745518	78.7705544937
42729954	42729959	84.0756569395
42467811	42467807	79.1549748703
42467811	42467814	79.6935313519
42467811	42502943	148.262460909
597688804	42822401	24.1334009792
597688804	277958298	19.8260765296
597688804	42822404	29.301079442
42467814	42467817	79.4835814069
42467814	42467811	79.6935313519
42467814	42528868	146.137179177
42729959	42729964	103.91111304
42467817	42467820	79.4413886931
42467817	42502948	144.791691669
42467817	42467814	79.4835814069
42467820	42467817	79.4413886931
42467820	42467823	79.1103284122
42467820	42538217	59.742227007
42467820	42535511	145.836336385
42861038	42861041	83.2395904018
42861038	42861036	77.5201140485
42861038	42914518	179.284149625
42861038	42845631	289.970607216
42467823	42476785	146.012052515
42467823	42467825	79.4835247113
42467823	42467820	79.1103284122
42467823	42476791	143.074279105
42467825	42496352	145.682434113
42467825	42467828	82.6424796259
42467825	42467823	79.4835247113
42861043	42861041	83.5721952248
42861043	42819946	78.9705314163
42861043	42892447	159.580192413
42467828	42502953	143.029861858
42467828	42467825	82.6424796259
42467828	42467831	82.4623393377
42992118	42971680	169.204783419
42992118	42971675	184.594669463
42992118	42960148	104.527847854
42467831	42529162	143.056167354
42467831	42467835	79.5725436894
42467831	42467828	82.4623393377
42861048	42819946	79.2965494033
42861048	42861051	79.3500077637
42861048	42892735	139.661604682
42729977	2860495857	64.7526460043
42729977	42773771	40.5493224725
42729977	42736453	38.6880231695
42729977	42729975	106.069179218
42467835	42467831	79.5725436894
42467835	42467844	237.551864032
42467835	42502959	142.84536692
42992124	42958728	430.974355025
42992124	42971675	44.620522767
42861057	42845653	316.317950319
42861057	42861051	82.4211247552
42861057	42883277	113.560595605
42861057	42831415	82.1786676074
42729986	42718689	82.4606998937
42729986	42740492	107.556272285
42467844	42467848	82.9348892682
42467844	42467835	237.551864032
42467844	42535525	143.314900561
42729989	42729986	146.666424669
42729989	42781187	108.61717081
42729989	42760061	87.2058296901
42861062	42845658	316.854851775
42861062	2814008667	99.3362191031
42861062	42849524	80.8309281808
42861062	42831415	77.4949389786
42992135	42999033	72.9296212051
42992135	42992139	83.2339883244
42992135	42999028	90.97220592
42992135	2551346623	73.6919775498
42467848	42502968	142.964628559
42467848	42467850	82.5830222031
42467848	42467844	82.9348892682
42467848	42535541	143.132284274
1819673097	42724366	42.2601635254
42467850	42467848	82.5830222031
42467850	42467858	79.4412752416
42467850	42514870	143.1306471
42992139	43013888	60.8778963683
42992139	42992146	77.5440605684
42992139	42992135	83.2339883244
42729999	42757560	76.5368016772
42729999	42729992	155.362311813
42861072	42849524	78.752474441
42861072	42845667	317.574956026
42861072	42785996	79.8416578849
42861072	42793585	98.6333909143
42467858	42467850	79.4412752416
42467858	42502973	142.83678583
42467858	42467863	79.4517120991
42838787	42821400	127.788945559
42838787	42838792	83.29381833
42838787	42838784	77.9973587068
42730005	42753793	78.1077481238
42730005	42730002	220.986521731
42730005	42753788	106.334210538
42467863	42467872	82.4935918371
42467863	42467858	79.4517120991
42467863	42528046	143.016502485
42861082	42822506	28.6409672134
42861082	42822509	17.8705706893
42861082	42882101	54.6901253101
42861084	42822520	87.837706561
42861084	42861082	140.984302875
42730013	42776801	106.36785437
42730013	42760082	79.481086762
42730013	42730005	100.503851506
42861087	42822524	155.518007394
42861087	42877306	120.726817545
42861087	42861084	94.3687802014
42467872	42467880	77.9552286925
42467872	42484210	143.995614863
42467872	42484207	142.875270514
42467872	42467863	82.4935918371
42730017	42730016	131.821599337
42730017	42759121	61.2855091688
42730017	42770540	124.550583441
42861090	42845508	93.1669441078
42861090	42912382	121.050152468
42861090	42824671	80.9875949792
42861092	42861090	107.69678244
42861092	42887214	121.496064891
2862088741	42477632	235.651811395
2862088741	42488579	79.4021815615
2862088741	42488583	82.3443253916
42861094	42845516	106.790757237
42861094	42861092	173.360079401
2338849319	2282434877	49.4916900631
42467880	42467872	77.9552286925
42467880	42467885	79.6619723111
42467880	42518614	143.305750117
42861097	42896709	72.1322511623
42861097	42861095	80.2209456768
42861099	42861097	91.550249398
42861099	42865497	119.941666847
42861099	42845559	111.50141238
42861100	42870105	223.052994776
42861100	42861099	157.984482511
42467885	42467880	79.6619723111
42467885	42467889	79.5829633318
42467885	42502895	142.663507867
42992175	42992178	37.9988480261
42992175	42982826	105.303812326
42992175	42987590	100.307359691
42861104	42842088	77.6518445882
42861104	42932728	108.586672449
42467889	42467892	79.3308100756
42467889	42509933	142.982216118
42467889	42467885	79.5829633318
42992178	42992175	37.9988480261
42992178	42992181	74.640772468
42992178	3388686015	58.6164601015
42861107	42939129	84.8336136707
42861107	42861105	139.928579297
42467892	42467889	79.3308100756
42467892	42502899	142.701723493
42467892	42467894	79.44116179
42861109	42861107	81.908869173
42861109	42875173	94.7286510609
42467894	42467896	80.2343140839
42467894	42529769	143.272099129
42467894	42467892	79.44116179
42861111	42845451	101.381307443
42861111	42833860	94.4599856608
42861111	3659108299	37.2388997214
42467896	42467904	10.4282153677
42467896	42502909	140.665993414
42467896	42467894	80.2343140839
42730044	42730040	75.1544522238
42730044	42760103	146.488171127
42467904	42467896	10.4282153677
42467904	42463370	130.271201056
42467904	42463363	45.0989268757
42861121	42861122	38.1959116913
42861122	42822328	272.779052639
42861122	42861121	38.1959116913
42861127	42857898	70.5165793697
42861127	42822482	177.472211412
42467912	42464292	73.5896580713
42467912	42512070	102.32744922
42467912	42467919	80.1457490087
42992201	42985288	84.8281952498
42992201	42964635	86.5439438506
42992201	43012149	171.607919317
42948023	42967968	201.227620804
42948023	42948027	43.1976037178
42948023	42948021	48.0504601961
2664563276	42533186	43.741442379
42992205	42992207	37.6241466149
42992205	42964635	44.1124000223
42992205	42985751	62.47386225
42467919	42467912	80.1457490087
42467919	2987758898	97.4693347631
42467919	42466383	86.1255369987
42730064	2844501753	24.7175113196
498729553	498729554	15.4073508575
498729553	2797818846	25.3445600917
498729554	2797805738	112.919097579
498729554	42924686	90.4612628086
498729555	42929880	74.660560296
498729555	42812803	201.616127441
42861140	42891600	105.781674728
42861140	42911008	100.060182099
42861140	42861138	80.3141411427
42861140	42817103	66.9858111967
498729559	42919515	103.821346851
498729559	42929819	76.294781875
42467929	42467934	67.9085694314
42467929	2987758894	55.8939159009
42467929	42466383	77.514765757
42992219	42984531	272.451094458
42992219	42997475	57.7110609749
42992219	42992229	118.913434222
42992219	42967935	81.9454851086
42861148	42837000	23.2795152769
42861148	42817499	115.845191961
42861148	42849188	74.2590508421
42730077	42748177	131.39083393
42730077	42739739	77.0854078784
42467934	42467929	67.9085694314
42467934	42509209	58.6963596873
42730079	42739739	54.7565656639
42730079	42730077	48.674202424
42730080	42742384	154.68440319
42730080	2827547780	170.790372669
42730080	42730079	147.552874208
42730082	42730080	82.3502355777
42730082	42768565	148.236684105
42816955	42865524	39.7327183742
42816955	42825005	89.4401881653
42816955	42816951	258.44462406
42467940	42467942	99.5746878311
42467940	3590372110	153.291210625
42467940	42502735	66.7925922096
42730085	42730082	60.5987817732
42730085	42768572	142.376183902
42730085	2827538006	217.713420911
42467942	42497716	93.357256474
42467942	42467940	99.5746878311
42467942	42497711	168.701666345
42445585	42435953	79.8126417767
42445585	42427834	78.37838455
42861161	42861164	88.5714510979
42861161	2969267798	79.6831902871
498729578	462761846	185.481597882
471204459	42756498	271.266049978
42861164	42818134	128.438798304
42861164	42920894	78.4535520146
42730093	42730090	110.130011554
42467950	2377635418	190.596180019
42467950	42503517	69.2314319545
42467950	42467951	85.2932383502
42467951	2377635417	186.306667511
42467951	42467962	76.4839105552
42467951	42499093	138.213273954
42467951	42467950	85.2932383502
42861168	42818134	143.402664837
42861168	42920903	79.3652262985
597688945	461039910	151.022789834
42445587	42445585	303.613990743
42445587	42435957	78.8394816753
42445587	3099327951	14.4351814125
42730101	42730097	188.941114408
42730101	42742468	91.4567760435
42730101	42742463	108.491304621
597688952	42847792	17.401434222
42824694	42824697	207.547093837
42824694	42894716	78.9242961058
42824694	42894709	79.3965627457
42467962	2377635416	188.630946173
42467962	42467963	78.1697448406
42467962	42466726	195.727507954
42467962	42467951	76.4839105552
42861179	42825865	246.499900595
42861179	42818549	94.4568906319
42861179	42861185	200.235247844
597688957	42895941	41.1541539327
597688959	4591739747	75.8937443538
42467968	42467970	75.9104807191
42467968	42466733	196.845865569
42467968	3639409454	186.66336373
